%	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29
0.009741629	0.009693523	0.016786438	0.010194457	0.002905017	0.002905394	0.006289573	0.002381487	0.005583316	0.01390175	0.015705282	0.010458461	0.006626995	0.005058712	0.024272053	0.00268423	0.00347933	0.001040806	0.007393941	0.012425384	0.001656536	0.013631968	0.008830255	0.009959036	0.022128307	0.01586011	0.010059251	0.010240242	0.000335985
0.048558094	-0.002591792	-0.00852734	-0.012639421	-0.002905017	-0.004431939	-0.003350321	-0.002082981	-0.005315804	-0.00532193	-0.004703363	-0.003381504	-0.033940779	0.000424786	-0.00070674	0.000198177	-0.005229564	0.000488941	-0.000232817	-0.010329622	0.004386835	0.007575647	-0.000230076	0.0019647	-0.006183469	-0.005870868	-0.000941611	0.000883413	-0.002762595
0.001576414	-0.009923795	-0.008753061	-0.004613832	-0.010323268	-0.005823269	-0.000217045	-0.00980399	-0.0030863	-0.008447855	-0.001664713	-0.00358209	0.001267975	0.00254016	0.001714419	0.00059399	0.00037567	-0.002327334	0.00069806	0.018966204	0.002502511	0.002192495	-0.004162604	-0.000883005	-0.001820205	-0.002095434	-0.005147593	-0.005625522	-0.002168424
0.004978022	0.000343059	0.012771111	0.013573769	0.012020256	0.01209405	0.006036457	0.013516579	0.004954225	0.014611135	0.009642957	0.006506612	0.008277297	0.001755299	0.010441456	0.000988129	0.001748672	0.005916339	0.018100592	0.002358816	0.003134976	0.017152509	0.006381719	0.008750325	0.006893694	0.010660279	0.009702221	0.006996153	0.00960734
0.003591273	0.001540353	0.012147037	0.000861376	0.002893669	0.004433609	0.001069177	0.001623534	0.001063822	0.004675443	0.007834319	-0.000571886	0.001488196	0.000140123	0.004204626	0.002460609	-0.000998409	-0.022247711	0.003553438	0.003962885	-0.001510608	0.002968001	-0.00015268	9.62652e-005	0.005859199	0.004079881	0.004507405	0.002339617	0.002517639
0.013395845	0.007704812	-0.020438029	-0.003269835	-0.003135679	0.003553215	-0.004400431	-0.002067434	-0.000265711	-0.003258657	-0.006706443	-0.000343482	-0.000991564	0.000350091	0.000194581	0.001958488	-0.003890512	0.006015672	0.009949036	0.002681427	-0.001949942	0.002602166	-0.001606394	0.000192417	-0.008173609	-0.001824174	0.006544614	-0.009832765	0.005644528
-0.003207659	-0.003877644	-0.006516881	0.003638437	-0.006094624	0.001477318	-0.005318168	-0.001928486	-0.000398834	0.002585414	-0.008595174	0.001828847	-0.000745161	0.003554965	0.000486052	-0.001369998	0.003515542	0.004317656	0.008562012	-0.009003128	-0.005682832	0.009240633	-0.001766208	-0.001348762	-0.009295187	-0.000985431	-0.001431458	-0.001394511	-0.000848526
0.014748358	0.007554579	0.001102159	0.002998719	0.0094706	-0.010908249	0.004021812	0.007224823	0.00489387	0.010018859	0.007216255	0.004595139	0.017301022	0.002491952	0.00751292	0.002053406	0.006946896	0.00476807	0.001481147	0.006859326	0.005139633	0.007719534	0.002837804	0.010768588	-0.014372172	0.003648971	0.005311456	0.009180783	0.003449114
0.015415744	-0.001083106	-0.008278911	-0.002078532	-0.004830955	-0.001778987	-0.005224668	-0.00014621	-0.00436218	0.00293838	0.001504036	0.002532033	-0.004321411	-0.00256139	0.001334817	-0.00019515	0.00122889	-0.000739613	-0.009071459	-0.003416132	-0.004919714	-0.002000598	-0.004688478	-0.003212115	-0.000181534	0.000279405	0.001157288	0.000390571	0.004770374
-0.005013355	0.000416903	0.004186945	-0.007167366	-0.00982606	0.003092029	-0.004845135	-0.005002157	-0.00173049	-0.004257138	-0.007191083	-0.007184216	-0.008281805	0.000901682	-0.00104845	-0.001858256	-0.003820948	-0.003033342	0.005891351	-0.001265371	-0.0017075	0	-0.002091499	-0.006207711	-9.08305e-005	-0.003576185	-0.007120842	-0.004019918	0.002811823
0.006289539	-0.002842913	0.002492956	0.006431363	0	-0.001839398	0.004845135	0.00660819	0.00053316	-0.003922466	-0.000381781	0.001025488	-0.001724834	0.003244376	-0.000190866	0	0.00626838	-0.001867693	0.002228517	0.005576009	-0.003101756	-0.006396686	0.017949239	-0.000962976	0.006758531	0.004273974	0.00338069	0.002749326	0.001906769
0.009017259	0.003009562	0.004287456	0.011987163	0.001983072	-0.00310519	0.001966623	0.003483719	0.001728429	0.006327617	0.00581764	5.69169e-005	-0.003991243	-0.000481671	0.00161995	-0.002851733	0.003040012	-0.002063764	0.005887414	-0.001611479	0.000111167	-0.001699134	0.008557809	-0.001255058	-0.007212858	0.003126187	-0.00051836	0.003509467	-0.000698174
-0.008126122	0.000665958	0.000491974	0.002203761	-0.007987234	0.001059606	-0.002185693	-0.002028769	0.000927823	0.002533828	0.001755224	-0.002396261	0.003991243	0.003087146	-0.005166828	-0.001680457	-0.005242072	0.001064364	-0.002513433	0.001432744	0.002880185	0.007928678	0	-0.004177313	0.007123451	-0.001178369	0.003615922	0.00135717	0.002027933
-0.006986776	-0.000915975	0.001418209	0.000475043	0.004261511	0.007670564	-0.000109552	-0.007471622	-0.001458921	-0.000966267	-0.000250319	-0.00223705	-0.004241922	-0.001781009	0.001441416	-0.002383493	0.001469257	-0.002823145	-0.005389752	-0.001253395	-0.004160246	0.001168568	-0.000365412	-0.000195272	-0.000626493	0.00359437	-0.006086794	-0.000484213	0.003400825
-0.015992962	0.001414794	-0.008801702	-0.009479392	-0.003003746	0.002397786	-0.004627288	-0.006101234	-0.004674886	-0.003427524	-0.004530449	0.000634677	0.001001849	0.00198606	-0.002694485	0.001987191	-0.004546334	-0.0027783	0.001486215	0.002146451	-0.004538203	0.001830034	0.002333355	-0.00491067	0.00825053	-0.008410218	0.003118855	-0.003502404	0.000250812
-0.008052147	-0.001748329	-0.00386639	-0.019095681	0.058431285	0.001805837	-0.000110737	-0.002253744	-0.000806509	-0.004149073	-0.01192734	0.000345763	0.00099951	-0.001642993	-0.006222402	-0.000595211	-0.009995702	-0.001650065	0.005057335	0.001780622	-0.00129735	0.003836675	-0.00131097	-0.011307015	-0.003883949	-0.011160973	0.003738878	-0.005504906	0.000125404
0.003265901	-0.000667908	-0.005437286	-0.001269477	-0.004857467	-0.000837503	0.004628396	0.011153604	0.005215602	0.004664955	0.002722029	0.002011551	0.008649113	0.001574647	-0.002947699	0.001486475	0.006398786	0.000698887	-0.001363858	0.000355228	-0.003858387	-0.002999737	0.005220274	0.002022808	-0.014240427	0.001006974	0.001409774	0.009685062	0.002323581
-0.002856311	-0.001506522	-0.001370003	-0.008278644	-0.000444256	0.003212255	-0.001996267	-0.00220793	-0.002265753	-0.001491944	-0.004415707	-0.001493384	-0.008399586	-0.000547041	-0.001184697	-0.001387243	-0.002247664	0.000761109	-0.00773942	-0.000532962	0.001763235	-0.002515719	0	-0.004258829	0.001554792	-0.002160667	0.001660416	-0.001939259	0.002435873
0.001974256	0	-0.003271214	-0.006988573	0.012055363	-0.005151041	-0.000222364	0.001326142	0.004255206	-0.002132021	-0.000130584	0.0068502	0.011325795	0.003000311	-0.000395631	0.002276681	0.000375454	0.000570007	0.00298489	0.001774098	0.003786577	0.004351365	-0.003618541	0.004763062	0.000820888	0.002304339	-0.001916341	0.003966181	-0.002999909
0.016722322	0.008386433	0.006801633	0.009443709	0.011940101	-0.001232426	0.010113168	0.001761788	0.004999535	0.006535607	0.015140897	0.002259611	0.006273221	0.003384508	0.011232809	0.003245768	0.00964862	0.007280231	0.000743009	0.003186832	0.00274851	0.005296329	0.004913871	0.010455825	0.004261836	0.00400338	0.0059763	-0.005328825	-0.003526249
0.009886189	0.001805431	0.012576168	0.010816548	0.009362404	-0.006131305	0.004647203	0.001024416	0.006620645	0.0066069	0.000755969	0.011179835	0.01134859	0.001346423	0.00412658	9.80084e-005	0.005712097	0.006240958	0.002432433	0.0014089	0.000447076	0.00571986	-0.000143736	0.00078643	9.02156e-005	0.009927373	-0.002025259	0.000469478	-0.007139614
-0.002498706	0.003913321	-0.001324268	0.001568188	-0.005176388	0.00488569	0.000107465	0.002768579	0.002697084	-0.001515788	0.002760633	0.001534839	-0.00116842	-0.002561803	-9.55432e-005	-0.001472031	0.003247758	0.002508059	-0.025518929	0	-0.004435344	0.004039982	-0.000575401	0.004785903	0.008044384	-0.001539538	0	0.001950578	0.003265639
0.002051269	-0.002033786	-0.005393616	-0.006624817	0.000208241	0.007227019	-0.000860593	0.000145183	0.00102308	0.00064624	0.000624963	0.002890396	-0.003760145	0.001282758	0.002381786	0.001276045	-0.000719632	6.1008e-005	0.00764952	0.018754385	-0.001413055	0.000803492	0.000359712	-0.002044652	0.004054728	-0.000771834	0.002403973	-0.001364481	0.006458482
-0.008720412	0.000326051	-0.005574845	-0.000381612	0.001039732	-0.00239569	-0.00519994	0.000870301	-0.00051123	-0.002393097	-0.005910578	-0.003383153	-0.003554947	-0.001012425	-0.002381786	-0.001177779	-0.005678742	-0.000549222	0.001426268	0.005521833	0.000339532	-0.006633048	0.002795666	0	0.000526116	-0.002676935	0.001259901	-0.003922317	0.004564013
0.006861867	-0.001714476	0.0018098	0.001587912	0.006800462	-0.002213109	-0.001200446	-0.004808479	0	0.000902467	-0.003049461	-0.001811516	0.002136464	-0.000743901	-0.001052144	0.002156775	-0.001339851	0.001036859	0.001093926	-0.008394038	0.000452366	0.005507738	0.001924975	-0.004808651	0.000700456	-0.003975245	0.001005337	-0.00019705	0.002356919
-0.001995608	-0.000736854	-0.003342687	-0.008256682	-0.003902429	-0.005714931	-0.00054679	-0.006644154	-0.00217947	-0.004104486	-0.005259565	-0.001542978	0.000946159	-0.00169556	0.001624978	-0.000881018	-0.000121988	-0.003014899	0.007688734	0.000846727	0	0.002567893	-0.000925777	-9.86772e-005	0	-0.000928065	-0.002643952	-0.003065752	-0.003602593
0.003214206	0.001063949	-0.006417147	-0.011192586	0.000824511	0.006887995	-0.002634049	-0.003585408	0.000770445	-0.00371317	-0.003108611	0.003901938	0.004232469	0.007344533	0.001523838	0.001857838	0.00352446	-0.001484333	-0.004314905	0.001182673	-5.65459e-005	0.001597257	0.000925777	-0.001483097	0.013098763	0.001569405	0.003271025	-0.000595857	0.006745883
0.005978911	-0.001720002	-0.007628063	0.003236812	-0.000824511	0.000260208	-0.002207403	0	-0.000128303	-0.003831953	0.000908968	0.002726962	0.007883833	0.000302291	-0.001523838	9.75901e-005	-0.00793982	-0.001116605	0.004100176	0.001852013	-0.00039582	-0.00015945	-0.001282368	-0.001885851	-0.002383421	-0.002284661	0.000626283	0.001785185	-0.001784567
-0.01132755	0.000164109	0.004616157	0.000526195	0.007364585	-0.003985836	0.002427513	0.006255346	0.001153515	-0.001565573	0.002715546	0.002385656	0.010891958	-0.000604802	0.004744353	0.001849484	0.007091706	0.006289797	0.005442777	0.001676826	0.006067078	0.004916296	0.00078412	0.001588646	0.00382417	0.00611292	0.00311769	0.005409692	-0.002039681
-0.003254136	-0.003211215	-0.005498226	-0.004094681	0.005442618	-0.00276583	0.001428001	-0.003861747	0.003315213	-0.007145193	0.00512602	0.005800717	0.006671367	0.00013446	-0.000472102	0.004156889	0.003262214	0.004082477	0.003380562	-0.001844861	0.011668516	0.000945144	0.001564016	-0.001688114	-0.002545724	0.004493953	0.002848617	0.000586098	-0.004295945
0.003124436	-0.000661636	0.007238399	-0.002595586	-0.000200363	-0.003648685	0.003604155	0.006809125	0.001015029	-8.85834e-005	0.000382005	-0.000961423	0.00351657	0	-0.002273314	-0.001735245	0.000841773	-0.001032219	-0.000956967	-0.000672833	-0.001141963	0.002040771	0.003885531	0.001688114	0.0060848	0.000698013	0.002584756	0.001267135	-0.007001339
0.005734403	0.000579005	-0.000695218	0.008526874	0.006366305	-0.005295124	0.000434885	0.001173294	-0.002669453	0.00467034	0.002158485	-0.001338843	-0.005950847	0.000403212	-0.00066529	-0.001451344	-0.003013852	0.001577672	-0.002669299	-0.001686551	0.005411183	-0.002670639	0.001053701	0.000792155	0.001675204	0.003057924	-0.002584756	0.000972262	-0.00402456
0.003379251	8.26312e-005	0.003062285	0.005980487	0.005495014	0.002890158	0.00550629	0.00350129	0.001018862	0.001429243	0.004410372	0.002353627	0.006825514	0.000402793	0.00066529	0.002512601	0.010281001	0.000121155	0.004369075	0.002359384	0.002038653	0.006257941	7.01415e-005	0.003939184	-0.00125581	0.00379238	0.004788087	0.007032082	0.002750932
0.019255432	0.000825681	-0.000403218	0.015286737	-0.003524521	0.009999404	-0.000107279	-0.000581617	-0.00216795	0.006187374	0.003511507	-0.002997758	0.002396452	-0.002760022	0.000664273	-0.000868104	-0.001301473	-0.002246323	0.002220912	-0.003882943	0.001442789	-0.001867932	-0.002462181	0.001077061	-0.009321786	0.003146599	-0.00085547	0.001145127	0.002416676
-0.008900376	-0.002730656	-0.005334514	-0.003441602	-0.007936142	-0.007394639	-0.003555818	-0.003505984	-0.000255775	-0.00175473	-0.007559738	-0.003072661	-0.015030551	-0.002641738	0.000757947	-0.00271192	-0.005125547	0.000912072	0.002419514	0	-0.0023536	-0.001876001	-0.000847421	0.001767011	-0.002405144	-0.00266627	-0.000612204	-0.001623154	-0.008323777
0.016847205	-0.000166054	-0.00925759	-0.008693131	-0.003013862	0.001196962	-0.00522467	-0.001763594	0.001149764	-0.006095637	0.002155333	-0.004786846	-0.002028892	-0.003136692	-0.006484978	-0.002045118	0.003582315	-0.005562882	-0.008046673	-0.003063204	-0.001210652	-0.004250856	0.000635709	0.000489557	-0.001812608	-0.003857376	-0.001718414	0.001337173	0.003284534
-0.001673566	0.002649153	-0.000417391	-0.0028293	0.004213547	-0.007907449	0.003707291	0.001323448	-0.000382947	0.003580677	-0.000759492	0.006837724	0.005166274	0.000888759	0.00057609	0.001072428	0.011500505	0.005623633	0.004465278	0.002893594	0.007797468	0.002209323	-0.002761481	0.006507481	0.005927581	0.003925928	0.001105525	0.011109811	-0.005683081
-0.000119791	-0.001157009	0.006042644	-0.011836497	0.00417306	-0.015278621	-0.001740655	0.00278057	0.005330412	0.003465127	0.009771134	0.001451304	-0.001117924	0.003062505	0.001245654	-0.000487137	-0.004423321	-0.000972823	0.002425932	0.005227435	0.001954034	0.004541071	0.005505504	0.004221159	0.005931893	-0.002958374	0.001714099	0.007099328	-0.012329152
0.00077805	0.001074478	0.002580917	-0.002393182	0.013435894	-0.004294059	0.003690596	0.006371964	0.003016803	0.020476512	0.019380527	0.007184737	0.007765404	-0.001426466	0.00589203	0.00223636	0.01245542	0.007363159	0.0089527	0.000335119	0.005393714	0.005725683	-0.000491243	0.002000253	0.007757702	0.002134822	0.003650653	0.005271942	-0.001608041
0.009287878	0.00655427	0.011883401	0.007795585	0	0.007017347	0.003445093	0.003436626	0.002124321	0.006994607	0.006000083	-0.000369635	0.001755612	-0.00013611	0.003665783	0.001365146	-0.004112249	0.004761408	-0.011061449	0.000836614	-0.001825327	-0.000923351	-0.009153817	0.006039824	-0.003986661	0.004578383	-0.001091979	9.0349e-005	0.004407786
-0.000175629	0.000568821	-0.007519179	-0.005402402	0.000957654	-0.0023732	0.009859915	-0.000856736	-0.000748587	0.004458758	0.000583846	0.001371362	-0.001096415	-0.000544839	0.000934956	-0.000292144	-0.005893116	0.000946023	-0.000634642	0.005811729	-0.001728079	0.000154021	0.001503369	-0.001032131	-0.002007125	-0.006092341	0.002785075	0.002611606	-0.004340648
-0.000410078	0.002187074	0	-0.000530687	0.000382462	-0.001823575	0.008511739	-0.001144687	0.000873208	0.000507438	0	0.002468039	-0.005969023	0.000408696	0.004182655	0.00019475	0.004628795	0.003588022	0.000740308	0.008493437	0.001048175	-0.002471094	0.00092806	-0.002543879	0.003340085	0.010959196	-0.002056799	-0.001348859	-0.000402856
-0.001232517	-0.002105857	0.001156404	0.010233042	0.002287771	0.007387071	0.000102806	-0.003596974	0.000249171	0.001359114	-0.007532665	-0.00368095	0.003105275	0.002511775	-0.003436108	-0.001560816	-0.003583042	-0.001466917	-0.003181655	-0.000971579	-0.003415726	0.001854637	-0.002861924	-0.000283565	-0.000999332	-0.003645021	-0.000606879	-0.00108215	0.010945006
-0.000705939	-0.000650038	-0.00196773	-0.002796667	-0.001523833	-0.006684801	-0.002163511	0.005883505	-0.000249171	0.000452094	-0.003576458	-0.001958291	-0.00511332	0.000135331	0.002046353	-0.000586723	0.001853032	-0.003778035	0.004026195	0.001133294	-0.001532663	0.000616457	0.002933217	0.003765869	-0.001838118	0.000541946	0.002905064	0.003596671	-0.005272244
0.00868444	0.0068572	0.007590135	-0.00445973	0.009624129	-0.007145822	0.006051222	0.007909319	0.002113376	0.008449542	0.001195449	0.008145371	0.001562608	6.76771e-005	0.003880141	0.000684468	0.002305152	0.001006742	0.007942068	0.005143449	0.003007337	0.004138339	0.005103584	0.002243918	-0.00285611	-0.001695796	0.008008406	0.003300596	-0.009315523
-0.003534372	-0.000160078	-0.000456264	-0.0089246	-0.004879775	0.008267127	-0.004093301	-0.004501937	-0.004141549	0.001431353	-0.006373573	-0.009526793	-0.00673685	0.000270557	-0.003787333	-0.002449485	0.006390159	-0.00183758	0.000103555	-0.004497189	-0.000736711	-0.003984373	0.000774459	-0.003088398	-0.010578482	-0.006850219	0.00271542	-0.003658928	0.004515158
-0.009706976	-0.001042159	0.006456762	-0.01207684	-0.002460615	-0.000770585	0.000821762	-0.009002098	-0.000504671	0.000960309	0.00133053	-0.002133876	-0.002724325	-0.001829502	9.27524e-005	-0.002068308	-0.001475076	-0.000237682	0.000930746	-0.003892144	0.020069291	-0.000770422	0.000492118	-0.000375852	-0.011551535	-0.004162608	0.002347464	-0.001526195	0.000870699
0.016059773	0.006611103	0.002578423	0.010661433	0.00659321	0.001679524	0.007023768	0.001153563	0.006142501	0.00302267	0.007424053	0.004204348	0.007674873	0.001558945	0.000834024	0.004029005	0.00721397	0.003728363	-0.000827246	0.004698639	0.000753696	0.002920418	0.003359579	0.007363473	-0.001332338	0.00643513	0.004657412	0.004740566	0.00100241
0.010535046	0.007989055	0.007150184	0.010471864	0.005018659	0.009738109	0.002014831	0.012909986	0.006792728	-2.57729e-005	0.000474612	0.002640096	0.012134956	0.003235462	-9.25744e-005	0.002341202	0.002341248	0.006143731	-0.002074998	0.00401014	0.009336796	0.000765264	0.001322687	0.003681242	-0.001782827	0.002602224	0.005294949	0.00380846	0.009050207
-0.006767466	0.000542917	0.002248123	-0.001452284	-0.002780986	0.004146177	-0.002115799	-0.000419584	-0.001227149	0.000823132	-0.001901675	-0.002163714	0.00925672	0.001006168	-0.000555968	0.000680484	0.00836901	-0.00058138	0.006605392	0.003815212	-0.001377922	0.000152882	0.001734258	-0.007021272	0.00408962	-0.003220827	-0.01371447	0.002198961	0.004552375
0.003396936	-0.000310132	-0.000711578	0.005975848	0.002411202	0.002226648	0.003720948	-0.001541777	0.001717071	0.002562215	0.002849422	-0.00052936	0.008019284	0.000535683	0.002864818	0.002325038	-0.002515747	-0.000291005	-0.003496586	-0.000633572	0.000935518	-0.001684806	-0.003266176	0.004171044	0.003349539	0.003562064	0.001885149	0.002711356	0.002129701
-0.000169219	0.000697536	-0.002361944	-0.005183074	-0.009348076	0.002215291	-0.005339951	-0.000280999	-0.002208918	-0.002125575	-0.005118514	-0.000264903	-0.004202215	0.000267598	-0.001753628	-0.002616529	-0.005186682	-0.00104916	-0.001655236	-0.000793217	-0.003357429	0.000919812	-0.001957533	-0.001756246	-0.002288994	-0.00212003	0.002228021	-0.00429349	-0.002323817
-0.012128108	-0.007026319	0.006125412	-0.002913869	0	-0.002349892	-0.001218213	-0.005372151	0.002453663	0.00388474	0.000837355	-0.000371169	-0.002753387	0.001001944	-0.000833135	-0.001753169	0.004308184	-0.004870873	-0.002390562	0.000158759	-0.000694469	-0.000766367	0.000420221	-0.004281543	0.002025498	0.003754266	0.000117036	-0.007818947	-0.000647711
-0.004548835	0.006328783	0.009719995	-0.001664344	0.008051401	-0.010700326	0.002432989	0.006634856	0.002561479	0.008840059	0.005816814	-0.001168607	0.002753387	0.002727051	0.00807843	0.000585194	0.001864652	0.002588962	0.003322417	0.000158721	0.00188241	0.001531361	0.001816245	0.010625769	0.001315931	0.006074156	0.003841718	0.009049991	-0.010430624
0.00755515	0.005563982	0.011425327	0.002858744	0.009541285	0.00521271	0.002520025	0.002653755	0.004717345	0.00584417	0.007713728	0.00764482	0.005246432	0.002182565	0.000732198	0.002332792	0.003488328	0.004900108	-0.000517481	0.008951595	0.00706025	-0.001224657	0.007190019	0.005892808	-0.000175227	0.002339405	0.004037925	0.000789543	0.007895257
-0.003180396	0.000690518	-0.001762251	0.017532557	-0.000544808	0.001225483	0.002105526	-0.001674099	0.002279797	-0.002615193	-0.002672637	-0.000941733	-0.000835167	-0.004776165	-0.000732233	0.000290762	-0.002176925	0.006048335	-0.005418337	-0.000311002	-0.001412669	-0.005243665	0.001232432	-0.000540631	0.009619574	0.004575369	-0.00590173	-0.010108565	0.004604672
-0.003554765	-0.000460232	0.000311497	-0.001210852	0.003438914	-0.001498284	0.015039917	0.00375772	-0.001798844	0.000371018	-0.001400932	0.001150733	-0.003146337	-0.000333652	-0.005067664	-0.000678687	0.003369594	0.00017157	0.004589147	-0.000778431	-0.004216497	-0.001398704	-0.002949955	-0.004804881	0.007056343	-0.002845632	-0.001296152	-0.000808164	0.001288305
0.002392486	-0.000537535	-0.005378803	0.005391079	0.003948142	-0.00287476	0.004708619	0.00069232	0.000240294	0.004427856	0.006499471	0.004469272	-0.000210542	-0.001270129	0.002310825	-0.003311547	0.004952346	-0.000858536	0	-0.002343758	0.001524629	-0.003909071	-0.00165526	0.00408303	-0.006627977	-0.001396596	-0.00130016	-0.000899705	-0.00628433
-0.00479827	0.008672479	-0.002741059	0.001007325	0.000357164	0.004508991	-0.004418876	-0.001941322	0.001678191	0.003437233	0.000690603	0.000981238	0.005649756	0.000602091	0.003854691	-0.003534014	0.002880731	-0.003451401	-0.000415197	-0.000470261	0.000588736	-0.001415908	-0.000899217	-0.00090401	-0.009259983	0.000665624	-0.001779179	-0.000901607	0.004221168
-0.003426137	-0.001584598	-0.002598816	-0.004678697	0.001247713	-0.005471518	-0.003197972	0.000833018	-0.001558137	0.000267012	0.001836343	0	0	0.00093497	0.001003946	0.000590981	0.004338211	0.001556533	0.003825481	-0.002359015	-0.000686937	-0.004275657	-0.001665034	-0.001087353	0.003918443	0.001460665	0.000712542	0.001711434	-0.004351733
0.011875151	0.003313503	0.010511025	0.005871914	0.00088906	0.0062863	0.004547614	-0.000138723	0.000599979	0.006120302	-0.000229083	0.002622868	0.012297977	-0.001737994	0.005615557	-0.000689591	0.01019712	-0.00023024	0.005828164	0.010593052	0.006675934	0.005691564	-0.000486838	0.001629964	-0.004180959	0.005663368	0.004603277	8.98776e-005	0.007250294
-0.001387133	0.000974181	-0.006539517	-0.00106743	0.001418677	0.001219357	-0.000385182	-0.002644367	-0.002887308	0.005563105	-0.011612843	0.007018877	0.002217344	-0.001744932	-0.000900828	-0.00029586	-0.00123582	-0.00017276	0.004446082	0.002302361	-0.001016657	-0.000943433	-0.001952827	0.009299648	-0.007682135	0.000784415	0.00070386	0.001256484	0.004788299
0.002194278	-0.002853753	0.001420921	0.005311187	0.00106098	0.005712321	0.002689142	-0.001258102	-0.005099388	0.003224233	-0.006521983	0.00316691	0.000201019	0.002347355	-0.003895044	0.002263245	0.000103103	0.002011281	0.005593544	0.001222931	0.004484498	0.001100485	-0.000559573	8.84493e-005	-0.010915432	0.0018898	-0.000117308	-0.001256484	0.00898594
-0.006441005	0.003452148	-0.001948357	-0.000186344	-0.001947138	-0.000801925	-0.003943345	0.00111852	0	-0.005070683	-0.00710691	0.001200392	-0.01450849	0.007624643	0.002359329	-0.00453832	-0.005395037	0.000286588	0.001980378	-0.000152695	-0.003758034	0.000941048	0.001397573	-0.003909381	-0.007463413	-0.009931313	-0.005308494	-0.000359667	-0.002619985
0.001400741	-0.001272586	0.002368438	-0.005124843	-0.005355092	-0.002212896	-0.000580124	0.006651696	0	-0.000237306	0.001575964	0.014103475	0.00434196	0.013395824	-0.007116766	0.001682697	-0.001359271	-0.001549744	0.0051071	0.001219945	-0.003595673	0.005913105	0.004533741	-0.000625199	0.011645464	0.001925048	0	0.000629211	-0.001504304
0.025241019	0.000299774	-0.001735568	0.001512763	-0.00035938	0.006936061	0.001062922	0.000137622	-0.003433204	-0.006155209	0.000241941	0.000193372	-0.001648959	-0.000701564	-0.003139056	0.009285389	-0.007393328	0.004973889	9.76418e-005	-0.003516585	0.001898725	-0.006540244	-0.000624939	-0.000357667	0.023338221	-0.003791825	0.00729726	0.001255728	0.003501925
0.005246357	0.000524107	-0.003545317	-0.068122928	0.006954551	-0.002388433	-0.0002896	-0.001929036	0.002332643	0.000843383	0.000966465	0.002986191	0.00615157	0.003686425	0.002310334	0.017438572	0.007393328	0.011610293	0.011083202	0.002143911	-0.003903812	0	0.00124897	-0.001433611	0.000428506	0.000133588	0.00683214	0.007810923	-0.001122531
0.008125948	-0.010527487	0.005595734	0.010328701	-0.002128007	0.002388433	0.00461101	-0.002353863	0.000733994	0.010230372	0.003006354	0.005153162	0.002436452	0.003027303	0.002481425	0.004895843	0.006960483	0.008874613	0.00057058	0.000305425	0.008446344	0.00078377	0.004137479	0.004997086	-0.00051427	-0.000267217	0.002520292	0.016484894	0.002304256
-0.002191382	0.000383138	0.004123956	0.003650474	-0.001602902	0.008192624	0.005223927	0.001386219	-0.001346669	0.007321181	0.003104645	-0.000332157	0.003428393	-0.002205339	-0.002297124	-0.002302504	0.001132181	-0.001085856	0.00218024	-0.002602875	0.003781277	-0.007423991	-0.002753929	0	-0.006915659	0.000934683	-0.000228557	0.00016935	-0.000186377
0.003362724	0.001223795	-0.01442057	0.006929624	-0.000893041	0.004457008	-0.003507346	-0.002498425	0.002323448	0.001776645	0.001188207	0.001610975	0.002004109	0.000505079	0.001196037	0.001475006	-0.002577422	-0.002343861	0.001321758	0.000460456	0.010452959	0.002699939	0.001723265	-0.003205808	-0.010673753	0.000866107	0.003415239	-0.00382642	0.006904488
0.002703215	0.007271226	-0.0093377	0.003075638	-0.001791652	-0.000514429	0.000950694	0.01072385	-0.000243989	0.010846851	0.009158245	-0.001373682	0.000998624	-6.31145e-005	0.004569638	-0.000460392	0.001135964	-0.001204097	0.001317761	0.000613202	0.001486229	-0.002381425	0.002537929	0.01811829	0.006558836	-6.65784e-005	0.004960802	0.007619411	0.003714809
-0.009508911	-0.004150905	0.003280181	-0.007588561	-0.008521201	0.001156585	-0.001712821	-0.003408416	-0.004661972	-0.010708722	-0.003616735	-0.003716415	-0.01357597	-0.004121381	-0.004385922	-0.002494622	-0.006651205	-0.00159234	-0.001129251	-0.000153214	-0.008474078	-0.000956267	0.000410169	-0.006390632	0.000351732	-0.002001635	0.001119685	-0.008645493	-0.000971325
5.40075e-005	0.000303236	0.002606445	-0.003630132	0.003283214	-0.008357693	0.002850955	0.001775782	-0.000123346	0.002478939	0.0021037	0.003526599	0.003280802	-0.003004633	0.001466893	-0.001020465	0.004687215	-5.49834e-005	-0.004261089	0.002901929	0.000708606	-0.000319192	0.001704855	0.004155989	-0.00335297	0.003861559	-0.01351429	-0.010396539	-0.003784474
0.003549688	0.003772559	-0.001953359	-0.00035752	0.004159421	0.005266593	-0.000473843	-0.005487086	-0.001111831	9.15262e-005	0.000931735	0.003921749	0.001631153	-0.001928742	-9.15562e-005	-0.000371633	0	-0.000550537	-0.002098514	0.002731389	-0.000614061	-0.008871709	-0.002868008	0.006245256	-0.00222009	0.001323702	-0.007563266	-0.002197626	0.003541301
