%	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90
-0.011870284	-0.006358658	-0.012178537	0.001637197	-0.009251697	-0.015839066	-0.014197071	0.001015014	-0.002974182	0.006647067	-0.005717827	-0.0016002	0.004032318	-0.030188123	-0.010758079	-0.002792759	0.002516629	-0.002955529	-0.006825936	-0.014028633	0.010911618	0.009695423	0.004372328	-0.004509599	-0.005645448	-0.024676364	0.000993737	-0.001162065	-0.005837766	-0.017029783	-0.016293624	-0.013034172	-0.001908499	-0.006648241	-0.010285221	0.000239359	0.004126136	0	-0.003036987	-0.005863405	-0.025453483	-0.014719527	0.007631643	-0.022752768	-0.008253844	-0.011245429	-0.023056791	-0.011161183	-0.004221219	-0.006963922	-0.019111148	-0.002067289	-0.031063219	-0.013371751	-0.017171932	-0.008352672	-0.005099438	-0.011386918	0.000740459	-0.005096638	-0.015696818	-0.017050042	0.002565506	-0.01998669	0.016385452	-0.005996978	-0.005537532	0.000182872	-0.012329651	-0.015205981	-0.009309405	-0.005578048	-0.017885427	-0.004505812	-0.006859183	-0.017790544	-0.009253696	-0.027779521	0.016083084	-0.018634103	-0.003769336	-0.01076049	-0.00541047	-0.008692819	-0.011644342	-0.01531215	-0.00896869	-0.004745943	-0.007881228	-0.008168873
0.006534552	-0.011548273	-0.005946484	-0.005084021	-0.019610082	-0.009600851	-0.004188235	-0.008295188	-0.016750854	-0.000716598	-0.00120783	-0.010579642	-0.01036544	-0.035055162	-0.004269994	-0.007217357	0.000717893	-0.006624865	-0.007618736	0.004571382	0.000638033	0.00475345	-0.006722559	-0.013194062	-0.006713212	-0.003002521	-0.001159436	-0.006767114	-0.005479175	0.00127148	-0.011242466	-0.0029197	-0.005304253	-0.031814482	-0.026668301	-0.018357972	-0.004717007	-0.004950463	-0.000434635	-0.0058979	-0.036618863	0.004110506	-0.013094341	-0.008026234	-0.00337274	0.002883204	-0.008925272	-0.009554467	-0.005939743	-0.006785794	-0.008383858	0.000159206	-0.00506091	0.00319995	0.006189954	0.0011177	-0.018993187	-0.004920069	-0.018225826	0.011208339	0.010491874	-0.016015375	0.015977095	-0.00199732	-0.014629339	-0.001504901	-0.017904313	-0.005683442	-0.013245281	-0.001293059	-0.010162708	-0.008425986	-0.008668315	-0.006738747	-0.018816529	-0.04063238	-0.005268498	-0.011115196	0.030305343	-0.018668469	-0.01713998	-0.00757302	-0.003941032	-0.004374935	-0.003033718	-0.011340286	-0.009261246	-0.009725631	0.000608441	-0.007375047
-0.007940208	-0.002368992	-0.005982056	0.002955161	-0.002372531	-0.018362682	0.00857808	0.018102005	0.022462559	-0.00197282	-0.003026246	-0.007193481	-0.00127144	0.007839053	0.0036143	-0.002417387	-0.005036036	-0.007592322	0.001304861	-0.000760374	0.005725268	-0.004433293	0.018956531	-0.0085087	-0.002593983	-0.013793293	0.015131857	-0.011065411	-0.002751331	0.007384753	-0.003004167	-0.005865099	0.002950208	-0.022046917	0.000964792	-0.000243864	0.000590871	-0.004975014	-0.000521762	-0.001480058	-0.01227305	0.001912537	0.003247094	-0.008830113	-0.001300185	0.002402163	-0.002243885	-0.001575096	-0.007403202	-0.008891045	-0.006569729	0.005871612	-0.006841163	0.026483292	0	0.00538486	-0.006901567	-0.008945233	-0.002717366	-0.013163939	-0.006872866	-0.010501345	-0.022956037	-0.008503681	0.034825068	0.000752693	0.011485812	-0.009049796	-0.001524983	0.002768826	0.001020956	0.006644493	0.008864473	0.005232304	-0.011462247	-0.045241984	-0.005704993	-0.007600512	-0.006655683	0.007001952	-0.017048079	-0.005609487	-0.005324598	0.002694525	-0.000405185	-0.005718534	-0.000211511	-0.000165616	-0.003452787	0.012998279
0.027062973	0.004732384	0.015873324	0.006861671	-0.002718319	-0.002989522	0.005895857	-0.003450218	-0.007202057	-0.001976818	0.017127829	-0.000931891	0.006341213	0.070830602	-0.000656242	0.012825806	-0.000360685	0.006904514	0.012220109	0.000950463	0.008526797	0.007003457	-0.005556572	-0.002312086	0.018528624	0.009775882	-0.000653132	0.00895603	0.028323911	0.011911132	-0.00930011	0.003669677	0.008506995	0.009342219	0.006727485	-0.001952638	-0.000236344	0.007453697	-0.004358823	0.011193101	0.013445184	0.01418335	-0.004446028	0.018792502	0.011384301	0.001678044	0.007088279	0.009100934	0.001142446	0.009798391	0.013839767	-0.006986412	0.03003611	0.009290848	0.009696239	-0.000370443	0.007110016	-0.004711066	0.003772243	-0.006344534	0.017255802	0.009170924	0.008076446	-0.007261531	-0.011074419	0.00525329	-0.009031089	0.0064725	0.018522612	-0.005730691	-0.011030011	0.001781493	0.015181284	-0.004766087	0.009707297	0.022607499	0.002856565	0.006698669	0.031226842	0.030608217	0.0116551	0.009617485	0.001504685	0.010705985	0.008474677	0.00511839	0.019893866	0.001324473	0.001423184	0.010311997
-0.010091819	0	-0.000393793	0.013262384	-0.012669185	-0.008519221	-0.02580366	0.035230311	0.030952411	0.016237252	-0.013851434	-0.003502675	0.005044141	0.000727136	0.000984065	-0.00119551	-0.001444007	-0.006904514	0.012072579	0.002277421	0.004079876	-0.021763378	0.015816179	-0.017042544	-0.071874582	0.001340931	0.020372556	-0.00258434	-0.025965497	0	-0.028431225	-0.002200252	-0.000808556	-0.002327363	-0.003838682	0.023661147	0.002006802	0.015960873	-0.008334453	-0.007644811	-0.026832897	0.004921454	0.01226386	0.007227212	-0.01190487	-0.017883557	-0.000743789	-0.002658925	-0.006587417	-0.004545361	0.00111382	-0.001913865	0.011858112	0.007982917	-0.000321727	0.001295915	0.007887084	0	0.00795016	-0.013117931	0.006114316	0.010405895	-0.014733243	-0.012019316	0.025206537	-0.000748748	0.006841928	0.002393455	-0.004536959	-0.004273107	0.011285017	0.000762468	-0.007756502	0.013885847	-0.003812916	0.007646514	0.004472435	0.002162986	-0.016313433	0.000614987	-0.003288473	-0.001000477	-0.001367878	0.00199476	0.004210493	-0.004514821	-0.000622193	-0.002153188	-0.007750413	0.012261953
0.014191013	0.003854997	-0.00671808	0.006884965	0.00309651	0.016966396	0.01000344	0.004438903	0.00852855	0.005295717	0.020260292	0.000935279	0.02017254	0.011084451	0.005232273	0.00119551	0.007558035	0.004838175	0.009049844	-0.000948299	0.000939033	0.007947011	0.011511799	0.007506464	-0.010465577	-0.010101127	0.000320045	-0.008340154	0.015969239	0.02055994	-0.000721283	0.013853733	0.014888557	0.013219426	-0.003853594	0.029157999	0.006464847	0.034713423	0.009644096	0.018424218	0.025895223	0.018659072	0.012616858	-0.003848005	0.01113281	0.007772778	-0.002234641	0.00717853	0.00028737	0.004772131	0.002239626	0.007475214	-0.005680574	0.059076311	-0.000965735	0.010673673	0.010488552	0.004987552	0.007887567	0.000767428	-0.002569888	0.016242297	0.0118039	-0.008988276	0.012286328	0.001497016	0.018338163	0.006050048	0.001892892	-0.000931348	0.031876228	0.009859746	0.019470555	0.002410401	0.008194456	0.013406982	0.003644491	0.001978598	0.009276883	0.005823852	0.014618428	-0.005880324	0.002187634	-0.00199476	0.032480018	-0.00150952	0.002900352	0.002484043	0.002249735	0.017377318
0.046623404	-0.005143527	-0.003177103	-0.005921458	-0.00240755	-0.005208968	-0.022593467	0.00110668	-0.014217711	-0.002291423	-0.011505498	-0.002339809	-0.006679067	-0.003600964	-0.009832976	-0.004390396	0.003936326	0.002524977	-0.012692834	0.0018957	0.000938261	-0.000599797	0.003307761	0.000700816	-0.014501123	-0.001015686	-0.003526216	-0.010584742	-0.004647414	-0.01620719	-0.015023258	-0.035375864	-0.006832823	-0.005228022	-0.021464257	0.00462426	-0.008235304	0.007617883	-0.008939628	-0.007562536	-0.005408559	-0.004302197	-0.016858101	-0.005315362	-0.014261854	-0.005702193	-0.019198786	-0.011730726	-0.014467845	-0.012088172	-0.004297055	-0.010512991	0.003688447	-0.042396681	0.001930538	0.00493018	-0.002458057	-0.005821203	-0.009233261	-0.004150893	-0.01752159	-0.021526361	-0.008100236	-0.004647173	-0.008784222	-0.00524935	0.000358423	-0.001829477	-0.0106465	-0.002052056	0.007628956	-0.00580297	-0.00670444	-0.013968549	-0.003503753	0.006964083	-0.011382249	0.016573512	-0.009276883	-0.028834742	-0.005360906	-0.004758077	-0.002187634	0.005641335	0.002901017	-0.001511513	-0.008309186	-0.004808105	-0.005120352	0.00163932
0.033699135	0.003860438	-0.00159232	-0.002249759	0.009083939	0.002111644	0.018826194	-0.017151693	0.000111888	-0.002473445	0.013731522	0.011412782	-0.010729929	0.003121554	0.00918049	-0.005615714	-0.010591608	0.003889678	0.0083591	-0.000568294	0.003432525	0.001798478	-0.011777307	0.003962292	-0.005069034	0.013124844	-0.002411351	0.003861942	0.015790824	0.001240236	0.006570145	0.00896194	-0.000875728	0.003875255	0.000985714	-0.001154045	0.004831741	-0.001752706	0.013727076	-0.00116861	0.011021361	0.00893486	-0.009737866	0.007962453	0.015033914	0.003764632	0.008327121	-0.003309482	0.009860867	-0.00091824	-0.006763164	0.002718439	0.010680531	0.010471255	0.00224755	0	0.005522059	0.003330537	0.002689466	-0.001696108	0.003594227	0.014091348	0.005914992	0.007206083	-0.020348932	-0.000752208	-0.013353625	0.006206684	0.001527894	0.011696051	0.016292114	0.000758804	0.004028039	-0.009930535	0.002045323	0.006191897	0	0.010023808	0.014153688	0.012814696	-0.00211398	0.005333241	-0.000821552	0.005280521	-0.000579516	-0.001817114	0.00748134	0.009428623	0.008179958	-0.010373023
-0.030450569	-0.015096211	-0.000797161	-0.008400616	-0.014262668	-0.013491695	-0.017243759	-0.025931063	-0.020568024	-0.008348869	-0.017797543	0.012428261	0.006252343	-0.01521945	-0.006877512	-0.002013293	0.001262513	0.00796092	-0.028822543	-0.007417999	-0.018233858	0.002751314	-0.02709513	-0.006066303	-0.00452743	-0.03331373	-0.019339231	-0.01676219	0.003433265	-0.022773375	-0.020831528	-0.017248251	-0.015449375	-0.017754821	-0.008906475	-0.017707795	-0.008263498	-0.014134978	-0.007758461	-0.009693072	-0.026945613	-0.022845505	-0.020640709	-0.022849861	-0.021847435	-0.014652235	-0.020179652	-0.005381473	-0.002022248	-0.005527475	-0.006050304	-0.001278326	-0.01838001	-0.012880206	0.000320695	-0.004564144	-0.016036509	-0.007230232	0.005208794	-0.016807174	-0.011811196	-0.012012137	-0.014479549	-0.016813187	-0.017135643	0.000752208	-0.022783801	-0.002915991	-0.005741666	-0.011135923	-0.029619068	-0.00456162	-0.022259725	-0.019203957	-0.014701853	0.001968053	-0.008210225	-0.025519778	-0.005420066	-0.009674012	-0.017074543	-0.009388255	-0.01185077	-0.012920466	-0.005813951	0.003026576	-0.019020323	-0.012924831	-0.031656682	-0.022596975
0.019272533	0.001519608	-0.008408436	-0.002273875	0.00964529	-0.006434977	-0.003394075	-0.027066216	-0.025909425	-0.000535326	0.011253759	0.000228655	-0.006754254	-0.012985678	0.012410465	0.004825123	-0.003611434	-0.000906603	-0.004293053	-0.009206038	0.002218454	0.017877722	-0.037848485	0.021531103	0.01184122	0.008947059	-0.014151531	0.003667985	0.001141506	0.00358615	0.002226417	0.00226675	-0.006545729	0.001376982	-0.013006646	-0.042743678	-0.001898476	-0.000592975	0.006107198	0.006472433	0.004780065	-0.008512253	-0.022329515	-0.001230132	0.017194898	0	0.003455593	0.007746484	-0.003476298	0.00023096	0.000947765	0.005898759	0.011221329	0.020883851	-0.006110327	-0.001464947	0	0.007272698	0.007246871	0.004228359	0.008544288	-0.00207921	0.007822788	-0.010450527	-0.023785426	-0.004521515	-0.024965342	-0.001095711	0.004213771	-0.00299073	-0.003235088	0.000761796	0.004686688	-0.021901836	-0.00862708	-0.009085614	-0.002063187	0.006988613	-0.00544952	0.009363338	0.003126218	0.004343974	0.002353728	-0.005014231	0.007583838	-0.001209462	0.00537385	0.000833506	-0.006558755	-0.015181531
-0.018192019	-0.001519608	0.009205597	-0.00179018	0.000514068	0.007189275	-0.008878806	-0.000444989	0.007820336	0.001605095	-0.005836146	0.001599439	-0.008064551	0.001232261	-0.003576693	-0.002007697	0.026068303	0.002491239	-0.005815549	0.01624493	-0.004441507	-0.00494058	-0.001622087	0.007302613	-0.010140989	-0.003088028	-0.002686364	-0.003422973	-0.008019863	-0.01037158	-0.013433113	0	0	0.000393097	-0.017268189	0.001225987	0.005802666	-0.004163087	-0.00087017	-0.003230915	0.016787342	-0.002522739	-0.006472514	0.001967583	-0.008875036	-0.001846748	-0.008081668	0.011741832	0.005787046	0.005066712	-0.004938254	-0.004141431	0.003966471	-0.014273222	0.004826996	0.023006166	-0.001659439	0.00222711	0.036604414	-0.001563985	-0.00492046	-0.010461342	-0.004835481	0.009707541	0.002651427	-0.011393922	0.001903741	-0.002744456	-0.010761068	0.014126654	-0.004746991	-0.001015755	-0.003512934	-0.001591655	0.003876489	-0.004773235	-0.006630729	0.002675034	-0.005479633	-0.020716336	0.000780051	-0.009290246	-0.00278238	0	-0.002327367	-0.004852879	-0.004001305	0.005484075	0.002755723	-0.001203867
-0.010203063	-0.004137594	-0.003192366	-0.00293646	0.001882765	0.001130493	-0.000228679	0.020558742	0.024235965	-0.000356608	0.00777406	-0.004118045	0.002022125	-0.008906442	0.009724642	-0.008071024	-0.002470515	-0.001131607	0.030936935	-0.012015006	-0.002547223	0	0.023583493	0.006346339	0.009019242	-0.008628155	0.007370188	-0.002452217	-0.004226647	0.001700702	0.0020015	-0.006056015	0.006842216	0.014823794	0	0.007567448	0.000944109	-0.01078495	0.006421379	-0.001177554	-0.003523299	0.003781731	0.018408217	-0.00814121	0.002095413	0.019645574	-0.008926903	-0.005490634	-0.003468184	0.019563878	0.000951553	-0.003037358	-0.015187801	-0.000299472	-0.004182053	-0.005206959	0.001037518	0.002083499	-0.005984569	0.01676279	-0.08042644	-0.004983667	-0.003735507	-0.004966439	0.029053065	-0.001529145	0.00455428	0.006574118	-0.012833193	0.006622572	0.00698777	0.003297429	-0.000978019	0.011088835	0.002674993	-0.002395148	0.00373517	-0.014530739	-0.006062195	-0.011804273	-0.002341895	0.004220391	-0.00418813	0.002008692	0.004649403	0.005457619	-0.010180348	0.004794591	-0.01406974	0.012144136
0.000872258	0.002832937	-0.006013231	-0.003436671	0.006476948	-0.005917563	0.001142965	0.000290602	-0.011068753	0.003203356	0.009485765	0.002747295	0.007296643	-0.001741177	0.004827067	0.002428148	-0.003539756	0.000905375	-0.000182391	0.005548687	0.004135686	0.007518831	0.002217217	-0.000678036	-0.007321897	-0.011855121	0.006984941	-0.004182514	-0.009284551	-0.00660632	-0.021728949	-0.003041897	0.007237272	0.008290815	0	0.007751935	-0.011031482	0.001805451	0.007411291	0.000588972	-0.01183441	0.003857025	0.00881528	0.003955503	0.004958859	-0.001935217	0.015858015	-0.001101762	-0.000868986	-0.002706936	0.002659566	0.009401707	-0.012130799	-0.002699882	0.002575686	0.000539968	0.019102967	-0.002083499	-0.004153204	-0.002774358	-0.006076903	0.004792482	0.007085607	-0.013407883	-0.010341173	0.001529145	0.004156106	0.002000184	-0.007464098	0.011303658	0.008420054	-0.002027939	-0.009042694	-0.007785905	0.001483135	0.004917237	-0.004567065	0.014352579	-0.004987555	0.025036988	0.003510822	0.006802288	0.012097697	0.005336885	0.002509351	0.001812723	-0.002561364	0.000659485	0.001930212	0.004241262
-0.002838	-0.005673247	-0.006858979	-0.004930167	0.000849106	-0.004683294	-0.008028533	0.008680587	0.00366509	-0.004987431	-0.00532468	-0.009187038	-0.008559992	-0.007998044	-0.005795291	-0.013018877	0	-0.014585479	-0.002191835	0.0113831	-0.006688967	-0.01557002	-0.007941631	-0.013199954	0.003949215	0.002802101	-0.004484697	-0.004447724	0.00271716	-0.014429084	-0.0043518	0.003800868	-0.008869197	0.006507131	0.004090012	-0.015564502	-0.015990659	-0.007847902	-0.002923519	0	-0.004055851	0.000894906	0.000351005	0.002710391	-0.004697326	-0.006924657	-0.013132675	-0.011722	-0.00464712	-0.001808725	0.018980233	0	-0.001565931	-0.007538107	-0.004188924	0.01198259	0.007095811	-0.013015371	0.000286872	-0.02152973	-0.011177257	0.002101454	-0.001487495	-0.002652649	0.011712059	0.000763614	0.000502883	-0.002546381	-0.010703825	0.004341561	-0.006432424	0.001014467	-0.007930272	0.003292142	0.011199525	0.002383514	0.007049548	-0.00071276	-0.010611673	0.001563711	-0.005858215	-0.013212652	-0.003322708	-0.011038722	-0.006576423	0.003314872	0.006178802	-0.010271766	-0.00709598	-0.00118574
0.000655677	-0.017215077	-0.001620808	-0.014102265	-0.013156978	-0.001015504	-0.024479577	0.019118921	0.006722491	-0.010050357	-0.00445902	-0.009971119	-0.007104818	0.000501781	-0.009082222	-0.006573554	-0.004620641	-0.011777079	-0.027434513	-0.006814279	-0.00802203	-0.015333395	0.008099711	-0.007358054	-0.013605641	0.00523289	-0.004003299	-0.009455204	-0.015625416	-0.010028401	-0.000513184	-0.007616156	-0.016467424	-0.009391509	0.012170489	-0.023308675	-0.001576873	-0.012195322	-0.00241398	-0.012739058	-0.016875994	-0.016322156	0.027176061	-0.018376435	-0.007878165	-0.008693031	-0.007414634	-0.008159352	-0.01466302	-0.008179959	-0.006161963	-0.012127142	-0.014840852	-0.00181767	0.005474184	0.00796817	-0.00831732	0.004637802	-0.00129196	-0.015255309	0.009023698	-0.016742475	-0.002235543	0.00806245	0.014787127	-0.011516477	-0.000754113	-0.010802994	-0.001196403	-0.014179532	-0.014533046	-0.003809577	-0.016456399	0.006430853	-0.004405847	0.000925342	-0.012055875	-0.006258386	-0.014706115	0.005609253	-0.008457131	-0.000730938	-0.002221332	-0.013204871	-0.015449549	-0.013630514	-0.016922345	-0.009537436	-0.017194934	-0.002035948
0.006315977	0.004220739	0.013293262	-0.002509412	0.009756172	0.01061157	-0.001417053	-0.000565457	-0.001136213	0.005217328	0.001191034	0.003721796	-0.003060443	0.025994756	0.000325803	-0.005787506	-0.00589547	0.00509735	0.003564437	-0.003424657	0.000965945	0.000120731	-0.002851138	0.001844574	-0.002285736	0.019638841	0.000167088	0.000249918	-0.007905277	-0.021258529	-0.002055497	-0.012307885	0.011107843	0.007864237	-0.010131739	0.009488195	0.000849363	0.005506601	-0.006060601	-0.001193319	-0.003409646	0.004626095	-0.015314817	0.006992988	0.00236998	-0.00270904	-0.002745705	0.00448787	0.007944719	-0.000456428	0.002058228	-0.003860409	0.020778398	0.009656058	-0.003216419	0.002290156	0.007913177	-0.000280409	0.004300422	0.010988228	-0.002158262	0.001745039	0.008172482	0.002130866	-0.00202653	0.00154322	0.004891246	0.003491668	-0.007610664	0.006933106	0.011044329	-0.000254411	0.000202438	-0.004606586	0.010541834	0.000924487	-0.001255526	0.004652812	0.005114969	0.004341069	0.000197448	0.010041458	-0.000556006	0.003062816	-0.002367854	-0.003054251	0.004526351	0.001511986	-0.005724333	0.005082163
-0.006971654	-0.008459745	-0.013698875	-0.007228724	-0.007522656	-0.011373837	0.001417053	-0.012521588	-0.011548955	-0.013003747	-0.013481359	-0.005354436	-0.00692045	0.003171919	-0.007191956	-0.006238403	-0.006651746	-0.003936586	0.001683978	-0.005734003	-0.004192479	-0.020855682	-0.018572441	-0.006702947	-0.004587138	-0.011322791	-0.007716855	-0.006771133	0.005145643	-0.018979324	0.002312153	0.006172837	-0.005238323	-0.000764556	-0.005104562	-0.009739229	-0.009382841	0.000609613	-0.002608741	-0.003588479	0.001462644	-0.006810475	-0.007134799	-0.009251184	0	-0.008917578	-0.00196579	-0.009480254	-0.013870576	-0.005493316	-0.001683661	-0.004684621	-0.015859673	0.005390879	0.001931159	-0.002642955	-0.012200208	-0.004357393	-0.006169697	0.012277784	-0.003969018	-0.001162975	-0.002222295	-0.001879872	-0.014131483	-0.005411681	-0.022265272	-0.003675745	0.000803832	-0.000727574	-0.005255987	-0.006127222	-0.000202438	-0.002676726	-0.01201492	-0.015029951	-0.007144353	-0.005909203	-0.004545433	-0.008077022	-0.003759002	0.002169699	-0.008098378	-0.010932811	-0.006540468	-0.002756983	-0.007772074	-0.013180319	0.00901206	-0.013096541
0.002183919	0.008902747	-0.006103767	0.004377071	-0.013376396	0.017761953	0.009863913	-0.001576156	0.004589808	0.015870631	0.01897143	0.012065113	0.020871215	-0.001462628	0.003275449	0.007481336	-0.000360833	0.010157045	0.003918263	0.012760913	-0.001293794	0.006877918	0.019048282	0.006702947	0.013698768	0.008589617	0.002186861	-0.000503413	0.00078913	0.00681972	0.012748788	-0.000769483	0.004790439	0.009135966	0	0.023559709	0.006346087	-0.003053392	0.000261176	0.006569066	0.022878847	0.003638035	0.009386475	0.018170999	0.001839458	0.011872494	0.012514866	0.017127266	0.007696839	0.009820833	0.011726529	0.014626962	0.022226575	-0.009302435	0.008325374	-0.004420493	0.004897933	0.001267042	0.001294375	-0.003447698	0.016493777	-0.006616092	0.006651935	-0.0035185	0.003423458	0.013857043	0.02101326	0.009164288	0.008401739	0.012296745	0.003006842	0.006636116	-0.004258288	0.011628018	0.004412474	-0.003893796	0.005048375	0.000718156	-0.002286948	0.01393849	0.006913573	-0.000433507	-0.001824247	0.004113795	0.00139097	-0.005536874	0.004325268	0.008300158	-0.00109469	0.000171157
0.015799413	-0.011140952	-0.003680224	-0.004208407	-0.00948877	0.000873728	-0.007035653	0.014663201	0.023421346	-0.012422609	-0.01250766	-0.006014405	-0.001008064	-0.002198071	-0.007879178	-0.003733639	-0.00470245	-0.006451607	0.001488619	-0.008171073	-0.003891059	-0.004170199	0.021023608	-0.008559909	-0.007396822	-0.007899724	0.017159985	-0.007835302	-0.002369591	-0.012079867	0.005810217	-0.003856569	-0.013683338	0.000757576	-0.002049321	0.008784852	-0.01014857	-0.015408785	-0.006024331	-0.010772018	-0.018260991	-0.002818358	0.034685568	-0.01720959	0.001049597	-0.009883897	-0.006237882	-0.000158694	-0.009779246	-0.013960682	0.000554972	-0.002566576	-0.026827202	-0.023487312	-0.004154056	-0.00854247	-0.008792607	-0.001407833	0.004732272	-0.013911089	0.006027348	-0.003716443	0.001104398	-0.014454365	0.022807077	-0.003829939	0.012448929	-0.000182505	0.001592305	-0.004322744	-0.002755883	0.010879319	-0.013090825	0.009587738	0	0.003089535	-0.000839653	-0.028765908	0.023756702	-0.010513404	-0.006319124	-0.012070305	-0.011015487	-0.008589649	-0.009176208	-0.002161417	-0.015001889	-0.008300158	-0.01012783	0.003247059
0.006847825	0.011140952	-0.000409768	0.001183153	-0.007620762	-0.00324881	0.004930142	0.012080502	0.016085584	0.000724366	0.004186575	0.010043322	0.01675254	0.029867273	0.007552212	0.01689718	0.006505263	0.011720245	0.031301206	0.001715755	-0.001300581	0.01075801	0.023476249	0.008329552	0.00626248	0.012677926	0.014105548	0.004051666	-0.003961995	-0.009445984	0.019703927	-0.006201548	0.018450898	0.020055045	0.022313318	0.024242146	0.000859888	0.006809489	0.003496767	0.011069659	0.041791488	0.012125788	0.037551181	0.014237791	0.003926145	0.000992825	0.005849146	0.006171379	0.009189281	0.013960682	0.017417256	-0.000321233	0.022327931	0.001541995	-0.007391947	0.018592806	0.005938384	0.00239216	0.011379918	0.01610649	0.011400132	-0.003140345	0.007331367	0.007760387	0.069983131	-0.003074581	0.026853672	0.000911973	0.013433686	0.001442976	-0.00377031	-0.013171419	0.009426274	0.028108002	0.009639389	0.020049829	0.011276036	-0.007229602	0.001675585	0.015729002	0.020004595	-0.001171115	0.006652093	0.008247463	0.00200199	0.011066965	0.014786105	0.01401928	-0.005102613	0.021771209
-0.013526671	0.000221707	0.021087573	0.002530579	-0.00750001	0.002125386	-0.020346124	-0.001397317	0.015830858	0.001085616	-0.015487834	0.001625445	-0.008716401	0.015540695	0.004894684	-0.002454973	-0.008319798	-0.001371757	0.025795218	0.002663098	-0.012438666	-0.025991492	0.045361241	-0.005082048	0.001701129	-0.007518866	0.02111104	-0.004051666	-0.020048964	-0.003478296	-0.013676852	0.016962649	0.000594375	0.001112775	-0.02436672	0.026905359	-0.010988427	-0.003089236	0.002092277	-0.014082664	-0.000697938	0.017298716	0.018536794	0.007166723	0.000522348	-0.013486726	-0.018046792	-0.004109996	0.005003747	-0.002730962	-0.009312612	-0.00677098	0.005118299	-0.028126922	-0.000968295	-0.000175424	0.001632018	-0.004084239	-0.009236207	-0.009759241	0.00635601	0.010364866	-0.006595779	-0.008399258	0.020501736	0.02433588	0.021093613	0.001821553	-0.007089451	0.005034129	0.00727644	0.003309078	-0.006958655	0.007279449	0.009835189	0.005636695	-0.002494796	-0.018211353	-0.000558188	0.002444912	0.010622967	-0.00161248	-0.017646649	0.022335949	0.000399912	-0.002755236	-0.012597932	0.001843337	0.000889312	0.029283186
-0.000865066	-0.005776605	0.01552884	-0.000337061	-0.004671252	0.003241923	-0.007918506	-0.015357766	-0.006193308	0.001084463	-0.025321725	-0.004418056	-0.013091815	-0.008918177	0.007782245	0.002046187	0.001089091	0.003881685	0.022746022	-0.002853559	-0.000329598	0.023556661	-0.032852485	-0.000463309	0.003958148	-0.006194097	-0.006559487	-0.01431154	0.002831451	0.003709698	-0.006279011	-0.000764856	-0.00223067	0.000555895	0.013272232	-0.008112197	-0.00049672	-0.010575804	-0.006027029	0.005716952	-0.008882681	0.000795258	-0.013549254	-0.006918703	-0.008653472	-0.001006313	0.000791472	-0.003649925	0.00146689	0.0004557	0.00439322	-0.003889767	-0.00605166	0.011032418	0.001625366	-0.005278036	-0.001836176	0.008991339	0.000142634	-0.003486013	0.014675284	-0.011151418	-0.006639667	-0.015843683	-0.037939842	0.005992485	-0.005083533	-0.005474472	0.001185061	0.004116403	-0.001000515	-0.000254122	-0.008042103	-0.033086045	0.009454264	0.002741358	-0.006264393	0.007173928	-0.003355685	-0.007968107	0.009179644	0.004683852	-0.009666062	-0.004360169	0.011528608	-0.004301337	-0.013644566	-0.007393735	-0.010050355	-0.016345566
0.054317634	0.009314896	0.015680471	0.012894782	0.006641009	0.025199484	0.049581424	0.003260378	0.011379182	0.028491937	0.010667226	0.010201774	0.016836797	-0.000235719	0.00419013	0.019834763	0.009389741	0.00952607	0.004453565	0.019245805	0.011140497	-0.018949755	0.000299341	0.000926403	0.026727692	0.019822919	0.000641842	0.016086234	0.016423416	-0.00046296	0.012021171	0.019697617	0.013603611	0.029929232	0.010090969	0.000232675	0.010379388	0.025927807	0.010024925	0.018136273	0.019070321	0.012116017	0.039492263	0.033645243	0.016196766	0.019442248	0.016477447	0.014050265	0.013395628	0.014024167	0.015945264	0.009213676	0.03381849	0.023545112	-0.004231151	0.020255628	0.002854804	0.01664388	0.008952121	0.017621651	0.005534427	0.0214099	-0.00074049	0.01174588	0.011972329	0.012616086	-0.003086412	0.009832529	0.02109458	0.010305678	0.014656816	0.003805711	0.00495665	0.015153583	0.013312786	0.018213971	0.015381684	0.01493678	0.007812601	0.020405682	0.012485971	0.011614434	0.015392655	0.007367717	0.008462145	0.012848379	0.014300062	0.015895955	0.025267278	0.006242838
