%	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26
-0.00584395	-0.001330144	-0.000351638	-0.001236753	-0.014390538	-0.002388005	0.005685824	-0.004499883	0.005445315	0.001491995	0.019153872	0.005323947	0.001927677	0.000701607	-0.006786899	-0.000653385	0.006585982	0.000310907	0.009464521	-0.012210336	0.001342169	-0.007181192	-0.004842624	0.009662589	0.001328487	0.024705402
-0.007405616	-0.005868751	0.000351638	0.007058753	0.011933802	0.000238207	-0.010190488	-0.003389348	0.000652445	0.001527943	0.039435792	-0.0015343	0.000499162	-0.011852827	0.005512627	-0.003998087	-0.015758499	0.006823322	-0.002069918	0.00347358	0.004399729	-0.001717436	-0.007050859	0.002169482	-0.009330179	0.002146362
0.01000854	0.005604993	0.019841691	-0.000127127	-0.002962318	-0.000717628	0.007585711	0.023124541	0.013690356	-0.001260384	0.019231561	0.013710819	0.009083875	-0.002415975	-0.009369483	0.017620526	0.005962402	0.008577081	0.006196944	0.004096051	0.001584509	-0.005264325	0.008965224	0	-0.000744026	-0.003938523
0.003566429	0.001593903	-0.002300438	0.00304659	-0.002751894	0.001910643	-0.00640716	0.00110379	-0.010332191	-0.003023752	-0.001004098	-0.00495453	0.007109952	0.02528935	0.005140857	7.11429e-005	0.001851208	-0.010091074	0.004110064	-0.000563976	-0.010285537	0.004670342	0.003563705	0.002779125	-0.003728456	-0.003954097
0.016358202	0.003711314	0.007799994	0.006737151	-0.007701655	0.005715754	0.001916386	0.019336299	0.007973408	0.019436515	-0.006035543	-0.000101013	0.010813933	0.003185819	-0.005437999	0.012452622	0.005528497	0.024518948	0.008282795	-0.001199506	-0.000269446	0.004275044	0.008224251	-0.000367979	0.013360028	0.006462224
-0.006595466	-0.008503777	0.008986013	-0.001385827	0.001482066	-0.00475897	0.024158329	0.010779059	-0.01361397	0.006408236	-0.008347104	-0.0002038	0.016243732	-0.001522386	0.005142381	0.00577971	0.009340388	-0.008895009	0.027307353	0.00232714	-0.010259105	-0.019081729	0.000755763	0.018476906	-0.00725177	-0.001074141
0.006804722	0.010089253	0.000679194	0.002140924	-0.003756733	0.001905177	0.017453358	-0.007533962	0.001087382	-0.001233484	-0.001488243	-0.004469632	-0.000956284	0.006901339	0.000786441	-0.01608265	0.003634711	0.009196686	0.020675383	0.002883772	0.01348768	-0.007006844	0.003142878	0.003870168	0.005479276	0.011094826
-0.004354134	-0.008222959	-0.023587079	-0.010708365	-0.007269296	-0.01197449	-0.013983973	-0.024790197	-0.012465987	-0.004686132	-0.012471342	-0.017154926	-0.012031358	-0.010926047	-0.010894575	-0.014393779	-0.032315372	-0.023461017	-0.014755611	-0.029363569	-0.014832877	-0.005512481	-0.015049288	-0.012272367	-0.001329279	-0.019007317
0.003399821	0.027844268	0.010488196	0.016603647	0.014015003	0.005526364	0.016718896	0.015018441	0.015070817	0.013993027	0.001991162	0.015319391	0.014829326	0.007895325	0.030022618	0.017243414	0.014393278	0.031691763	-0.001969366	0.01770719	0.009733015	-0.001897931	0.009889773	0.006217737	0.015413537	0.015458157
-0.001695381	-0.002593431	-0.006441246	0.002248596	-0.002233021	0.019223755	0.02224291	-0.005469091	0.000649872	0.010175203	-0.017111491	-0.002759635	-0.011583803	-0.000828157	0.029147791	0.012739541	0.004463016	0.009912713	-0.022146847	-0.00348792	0.002948637	0.002412003	0.001134859	-0.031788707	0.010144566	-0.002135558
0.00106072	0.013417768	0.011473279	0.007376437	0.006214904	0.004925632	-0.004219814	0.001463648	-0.001300167	-0.00216645	0.018773023	-0.001329869	0.001377885	-0.005399805	0	0.012578422	0.00048398	-0.014019618	-0.02047467	-0.005936009	0.004817022	0.021638782	0.000503969	-0.016440076	0.026888986	0.015555869
0.008567728	0.012224662	0.006708001	0.008796867	0.000750704	0.010701782	-0.005157178	0.010892565	-0.002498634	0.006229636	0.018571486	0.003886127	0.006040241	0.008570691	0.006361811	0.006367109	0.001546544	0.018357058	0.010346292	0.024025818	0.013272986	-0.005294853	0.008279024	0.011787745	0.004062681	0.008433815
-0.004329926	-0.005330282	-0.000113321	-0.000327466	0.011100688	-0.000694701	0.000697615	-0.002531132	0.005746991	-0.004319977	0.002328242	0.00529185	-0.002329406	0.006995434	0.007435653	-0.004979989	0.000869848	0.014340705	-0.004193829	0.01659818	0.024079061	0.007398696	-0.007020212	0.002203483	-0.009270252	0.004511994
-0.000527977	0.002034782	-0.004201925	0.00163626	-0.006390393	0.020173701	0.014444888	0.004336633	-0.004333492	0.041080253	0.002086686	-0.002338182	0.01240643	-0.000820457	0.008023335	-0.005144322	0.011799456	0.044535817	-0.017646843	0.014088593	-0.008016302	0.020675619	-0.01164128	-0.008143939	0.00408385	0.040145007
-0.004665657	0.006580176	0.006578971	0.01440567	-0.003210576	0.007463772	-0.003536835	0.005750606	-0.039872473	0.002777926	-0.018175159	0.002237014	0.000947996	0.019104978	-0.015739066	-0.017293546	0	-0.002861192	0.001039922	0.009462727	0.010062693	-0.013331263	0.010382469	-0.000124941	0.005465488	0.027283369
-0.003943974	-0.007852171	-0.005214249	0.005985035	-0.019769534	0.001799263	0.00222372	0.001787297	-0.011364763	-0.00182764	-0.011325935	0.000507477	-0.002778815	0.024001683	-0.002426916	-0.02223466	-0.006219197	-0.01568982	-0.002080926	-0.017919437	-0.007205084	0.006424902	-0.014208028	-0.01147763	-0.004200623	-0.022968009
0.004474419	-0.015117358	0.00147635	0.000440432	-0.010628521	-0.019757287	-0.01246632	0.005356606	0.010799017	0.00182764	0.011723217	-0.001523206	-0.001358327	-0.001573564	-0.001966244	0.01225291	-0.004808554	-0.000970671	-0.002085265	0.014617658	-0.013400454	0.000989548	0.005986898	-0.00289011	-0.002951791	-0.019446849
-0.00117229	0.013591202	0.00215383	0.001599936	0.006352283	0.020431843	0.008013925	-0.010373852	-0.009427893	0.03067163	-0.005765578	0.00213149	-0.005930286	0.004452017	-0.020451563	0.013238096	0.012457827	0.028869454	0.003126269	0.006123223	0.017397126	-0.00012364	0.004182251	0.002441621	-0.007631754	-0.015707002
-0.003407432	0.013661064	0.006433794	-0.00713945	0.018064762	0.011395742	0.004452395	0.014986003	-0.007101526	0.021893768	0.009688092	-0.000608285	0.003685005	-0.002223531	-0.001820908	-0.003256346	0.00947739	0.00067469	-0.015847454	0.001608687	0.006165853	0.007238039	0.00441669	-0.00025594	0.001134236	0.02617026
-0.021033639	-0.012390095	-0.009268745	-0.010561555	-0.013788524	-0.000221375	-0.014495748	-0.014986003	0.005730403	-0.016324425	-0.004476662	-0.018950331	-0.003274889	0.008085594	-0.009532777	0.035120273	-0.017126663	0.004305897	-0.010627093	-0.009420701	-0.014565993	0.02044328	-0.009742596	-0.015128909	-0.013265352	-0.017240976
0	-0.004076971	-0.007408708	-0.0081283	0.003528462	0.002219441	-0.005410752	0.042242768	-0.016593907	0.01522437	0.010962946	0.004023501	0.017343433	-0.003643465	0.027014018	0.022745082	0.016184015	0.000130193	-0.003329373	-0.010056482	-0.010575699	0.006712641	0.001524584	0.003899675	0.009999657	-0.003406164
0.010622197	0.023727421	0.027197975	0.010038442	0.014491181	0.02084645	0.007661898	0.004814651	0.013848348	0.016539144	0.012847702	0.012589599	0.010356555	0.006626413	-0.00367932	-0.006042556	0.001887429	0.011079426	0.02249403	0.013431215	0.024499514	-0.006472127	0.033334339	0.011355706	0.015937468	0.018926791
0.013608951	0.03191064	0.013271595	0.004132907	-0.004953765	0.006492604	-0.001584786	0	-0.005977577	-0.009956892	-0.027761297	0.013437071	0	-0.005844552	0.003207289	-0.005402827	-0.00292643	0.005157002	0.015713784	0.007183891	0.009812304	0.005994144	-0.019215864	0.022584928	0.002793372	-0.001675403
-0.004480621	-0.009467014	0.008750876	0.004961188	0.003701965	-0.012812483	-0.022681947	-0.014514057	-0.01334697	0.009300552	0.001825316	-0.009681664	-0.023539993	-0.011133785	-0.012036423	-0.006927592	-0.009402964	-0.002112304	-0.008403895	0.022883083	-0.006877705	-0.013083484	0.006114701	-0.000126592	0.001949916	-0.001006591
-0.004070971	-0.074145619	0.009646203	0.001728609	0.003969065	-0.01032237	0.006855544	0.007283137	-0.003159596	-0.006488076	-0.012147307	-0.001215954	0.001360174	0.001447845	-0.004685467	0.002175948	0.006657905	-0.000662279	-0.008358535	0	-0.008070783	-0.000121106	-0.008495803	-0.00207191	0.030578253	-0.009782975
0.009933805	-0.030130462	-0.007579075	0.018465247	-0.00071764	0.003085462	-0.000676994	-0.002076065	0.012578924	-0.002183118	0.043978865	-0.004677237	-0.002245281	-0.024768243	-0.006053745	-0.029683242	0.004160923	-0.007171164	-0.017048206	0.003785164	0.005906749	-0.007140826	-0.009581516	-0.011951985	0.011280118	0.004397311
0.020199008	0.014777374	0.005203264	-0.002131524	-0.005728343	0.000660306	0.007965866	0.001731172	0.00484994	0.009097864	0.018936512	0.006197819	-0.010682838	0.025557094	0.010547594	0.007608365	0.005273266	0.001598798	-0.002255595	0.009078003	0.000769971	0.018011971	0.005684346	0.007415958	0.00080143	-0.005414827
-0.003026087	0.000535075	-0.003899907	0.008969023	-0.00025117	-0.005735443	-0.003397004	-0.010423697	-0.006007963	0.002588935	-0.017637851	-0.003652939	-0.000413166	0.006680227	0.004282621	-0.005510787	-0.006405796	-0.004271429	0.020352447	0.003736877	-0.003212132	0.005734098	-0.000756048	0.002900225	-0.003342237	-0.007542431
-0.000939949	-0.008297792	0.000651042	0.002854743	0.002007592	0.002652021	0.019770525	0.001394196	0.015407808	0.021050682	-0.046955131	0.004463667	0.014292307	0.019649029	0.011049861	0.020007797	0.015750322	0.003734246	0.03321423	0.025147375	0.005630474	0.007535562	-0.005181686	0.009338784	0.007999973	0.003461983
0.002399667	0.00053611	-0.008168645	-0.00410871	-0.003987759	0.000219812	0.004866495	-0.001045239	-0.003543715	0.018982889	-0.007477169	0.005047887	0.00865338	0.002939863	-0.017337398	-0.002953179	-0.005315539	-0.001061615	-0.022787815	-0.010908397	-0.002546629	-0.003582694	-0.011469477	0.005908092	0.005958739	-0.007916769
0.004474875	0.00295129	-0.003834991	0.001253968	-0.005015071	0.005937553	-0.017185159	-0.01974815	-0.006317173	-0.026381038	-0.009390649	0.001407472	-0.000471301	-0.007944686	0.008657793	-0.008418603	-0.005063637	-0.003341907	0.021773445	-0.001078372	-0.003985093	-0.002554204	-0.009141891	-0.001054124	0	-0.013832846
0.019942976	0.00347528	0.011352594	-0.006837499	0.00202167	0.002628791	0.003816313	-0.002139717	0.00826188	0.002354042	0.024911637	0.000806587	-0.000471523	0.008582644	-0.007319759	0.00972358	-0.003672831	-0.014554294	0.010209322	-0.001016002	-0.010065298	-0.000952069	0.010550793	0.002110046	0.006841042	-0.001742638
-0.01176977	0.004793743	-0.000977358	0.004445763	-0.000505035	-0.008566345	-0.009023577	-0.003573932	-0.015199725	-0.008929497	0.029252847	0.023043273	0.002758622	-0.004986904	-9.73519e-005	0.005140153	0.003767756	0.001087698	-0.004138477	-0.006821178	0.009308266	-0.003249805	0.002173497	0.007773013	-0.003545058	0.008337104
-0.005687776	-0.001327395	0.005093482	-0.001571463	-0.005032691	0.009222464	-0.002501444	0.005002148	0.012911503	0.000649751	0.062665845	0.007240251	0.00902986	0.001409082	-0.007374782	-0.014240374	0.011865229	0.014135871	0.012142967	0.018820059	-0.003745262	-0.001763484	-0.004736615	0.001415449	-0.003692388	0.011009105
-0.00248543	-0.001599556	-0.000540628	0.019737867	0.008279396	-0.002627065	-0.00112448	0.001426639	0.022987438	-0.010315764	-0.012900657	-0.004591573	-0.003201283	-0.002178511	-0.001541558	0.003249973	-0.008113116	0.010769512	-0.005997352	-0.010982879	-0.000388243	0.002091926	-0.007211879	-0.00012388	-0.00290855	-0.004457842
-0.000831862	-0.000799183	-0.021205298	-0.012529499	-0.02756683	-0.008360495	-0.027175762	-0.0092979	-0.001456217	-0.018479795	-0.007803372	-0.016889545	-0.010408017	-0.008632406	-0.01503732	-0.032924756	-0.004976284	-0.004772891	-0.004130162	0.006263663	-0.00309515	-0.017193263	-0.016550844	-0.010615396	-0.011993006	0.003430871
-0.002808117	-0.010724592	-0.029598573	-0.019392063	0.02004871	-0.002656128	-0.022447332	-0.018123271	-0.035371874	-0.028754566	-0.040192274	-0.021748054	-0.012360929	-0.022243492	-0.010418629	-0.015177884	0.000942383	-0.019322684	-0.020453846	-0.028987537	-0.022369948	-0.019102514	-0.011232361	-0.016958941	-0.0293812	-0.023264921
-0.00167049	0	0.009625803	0.004289125	-0.008565977	-0.009798174	-0.003349974	-0.010294935	-0.000231829	-0.006557627	-0.000541781	-0.005819977	0.006878496	0	0.004633025	0.001452782	-0.005279728	-0.017215636	-0.009405896	-0.011361533	-0.00878522	-0.011207041	0.005830148	-0.014618442	0.001240519	0.00105113
0.024030051	0.00591291	0.014878064	0.008602034	0.010846335	0.014219398	0.009546531	0.006265535	0.012353395	0.009957531	0.002920098	0.012313749	0.017692433	0.013405379	0.009687281	0.030288096	0.014357873	0.035873047	0.017705643	0.026759833	0.003076102	0.030309555	0.009205746	0.00708232	0.000275239	0.012231656
-0.011993719	-0.003488339	-0.009146745	-0.008166209	-0.024109897	-0.017132419	-0.011005073	-0.002206577	-0.01607846	-0.012696831	-0.030232731	-0.015389997	0.011205899	-0.013405379	-0.013331045	0.001048568	-0.012092366	-0.021234464	-0.006246826	-0.008475171	-0.009897251	-0.014623811	0.00104671	0.003743945	-0.009415078	0.010324575
-0.025483256	-0.021195912	-0.0120626	-0.009792292	-0.002595971	0.01026932	-0.01109321	-0.001843415	0.000117016	-0.00983992	-0.014500831	-0.009389241	-0.002707076	-0.018023317	-0.012614788	0.009771932	-0.000471747	0.007174286	0.002048715	0.036031377	-0.002565749	-0.01324687	-0.004193428	-0.025859863	-0.013730576	-0.016570878
0.014494332	0.000823097	0.005654844	0.007214205	0.011018772	0.003770821	0	0.007348627	0.003839879	0.0123368	-0.000639904	0.008464165	0.004946424	0.003764963	-0.001199786	-0.012578422	0.004707482	0.024645075	0.017358416	0.023359803	0.002430873	0.005481343	0.006544526	0.009186315	0.006748988	0.019696338
0.01315318	0.004653585	0.015887557	0.012157725	0.010644349	0.005514862	0.019711768	0.002194476	0.01441372	0.009067933	0.021843454	0.007476687	0.034846281	0.008286602	-0.005819401	-0.02232993	-0.008486451	0.026868921	0.004126016	0.010937656	0.032920348	-0.001087649	0.016433054	0.010063788	0.018463557	0.035916521
0.007283319	0.003273575	0.001774427	0.001724814	-0.008621844	0.004172816	-0.005263703	0.002917242	0.001487036	-0.002027109	-0.005914916	0.001121338	0.006396678	0.002260188	0.015281257	0.010302415	0.015969642	0.017898889	0.008973638	-0.009965957	0.005710072	0.007280194	-0.003857533	-0.006909844	-0.010509114	0.013456261
0.00935328	0.020745676	0.006736263	0.003791955	0.001794355	0.009164691	0.005263703	0.002908757	0.00433483	0.002267341	0.024365013	0.009635307	0.002144164	0.004505109	0.050351906	0.031525802	0	-0.015723065	0.01293027	-0.002978816	-0.006624104	0.001696249	0.001030131	-0.000129583	0.013393605	0.03676868
0.013471026	0.003992641	-0.006847073	0.003816501	0.00759029	0.003468481	-0.005737444	-0.000362428	-0.004677626	0.002227974	0.025744767	0.001211553	-0.005559079	-0.002250017	-0.00047211	-0.006919866	-0.002800762	0.008151424	0.001957799	0.006009305	-0.01575069	-0.003642766	0.002827402	0.000256137	0.009418041	-0.006327573
0.019090837	-0.003992641	0.000886132	0	-0.003532842	0.023314036	0.018045703	0.00108689	0.025291613	0.015424645	0.03036333	0.007231775	-0.008141503	0.011854723	0.012557266	0.013792176	0.000281628	0.008079094	0.005958525	-0.000544811	0.003047672	-0.000959203	0.004992649	0.002566785	-0.002174541	0.014746893
-0.00245343	0.005321018	0.001990931	0.004343954	0.010561301	0.010513849	-0.000465487	0.002537106	-0.012226812	0.002189032	-0.021227397	0.001400603	0	0.003007128	0.003808822	0.004103033	0.01446998	-0.000378959	0.004848886	0.010420839	0.007348976	-0.0036596	0.000255363	0.002173451	0.00326103	-0.008732513
-0.00324823	0.012649989	0.010770518	0.004363699	0.015123102	0.027850942	0.010059315	0.002169884	0.00304293	0.007273491	0.001335054	0.005780957	-0.025746943	0.020416784	0.002501296	0.016240826	-0.001289634	0.017581905	0.017369503	0.018170442	0.009265453	0.000745411	0.007757399	0.006307415	-0.000407542	0.01681756
0.008925784	0.002877191	0.012276758	0	-0.002457959	0.010122511	0.010415396	0.008628591	-0.00022588	0.007419888	0.01550373	0.001191076	0.013150375	0.005739446	-0.027104949	0.00668841	0.003588528	-0.003091486	-0.003810335	0.012978843	-0.001432408	-0.004262541	0.008451643	-0.008354652	0.004741731	0.011027593
0.019346263	-0.006550525	0.006779687	0.013016032	-0.001964484	0.0006042	-0.004146606	0.002859885	-0.006322171	0.006081055	0.008902725	0.009678883	0.002196525	0.00139798	-0.005528674	-0.002006228	0.018751347	0.005317247	0.000953946	0.006253639	0.01174036	-0.005408714	-0.006806177	0.012345688	0.003776085	0.005511808
-0.007593949	-0.007387399	0.018068299	-0.00011411	0.009351234	0.002210694	0.000915691	0.008888216	-0.000567092	0	0.019483554	-0.005222395	-0.006993941	-0.008545425	0.011407174	0.028127678	0.012276474	0.007491988	0	-0.003817019	0.016303364	0.01499717	0.012817466	0.008249621	-0.011099476	0.020434665
-0.010093221	-0.006375341	-0.008143454	-0.00690882	-0.014075529	-0.018855076	-0.003930308	-0.005321605	0.000113599	0.00174477	-0.009656126	-0.004456488	0.007896992	0.002175166	-0.021884523	-0.019942413	-0.011106272	-0.02177722	-0.008725316	-0.004820966	-0.011805798	-0.01854589	-0.001624493	-0.010213409	-0.006280805	-0.010186556
-0.007826917	0.011131083	0.010773235	0.019233186	0.011846633	0.008965679	0.013138566	0.019026321	0.007450598	0.011608835	0.005086791	0.005444127	-0.0034877	0	-0.00844057	-0.011931587	0.016259124	0.012059471	0.008725316	-0.000932021	0.007885998	-0.010658755	0.012428696	0.003734128	0.002187633	0.038325628
0.003335917	-0.011666015	-0.00537211	0.000938879	0.001734015	-0.009784078	-0.011073228	0.003135405	-0.00858433	-0.006425437	-0.006740324	0.000986665	-0.013221072	-0.000767165	-0.005665551	-0.017790389	-0.002661413	-0.011184578	0.008649843	-0.00825121	-0.002930032	-0.002483287	-0.006941029	0.016280495	0.006947864	0.002594035
-0.022687032	0	-0.007633625	-0.008065472	-0.012577607	-0.008228391	-0.013983013	-0.00803429	-0.011639057	-0.009072146	-0.010868313	-0.011006591	-0.008823974	-0.009381294	-0.009747707	0.022071823	-0.020284829	-0.010433471	-0.000945726	0.002933758	-0.004459263	-0.013090956	0.00632325	-0.015776951	-0.012016424	-0.010125936
0.031361655	0.008231698	0.008900249	0.016885321	0.016005812	0.017201378	0.021162029	0.008381463	0.009936561	0.017413945	0.006967393	0.015434575	0.017245764	0.013720803	0.013072336	0.022253223	0.015385906	0.013429127	0.010354116	0.009620785	0.016096703	0.001387791	0.010695289	0.015776951	0.018106596	0.027290065
0.001553809	-0.003443057	-0.001583532	0.000781061	-0.001975187	0.004051293	0.004800684	0.002085893	0	0.000843334	0.005554453	0	0.005187406	-0.002167401	-0.00784121	-0.004582152	0.000713986	0.012509808	-0.003752741	-0.001916766	-0.000504541	-0.001000307	-0.004288959	-0.00124253	0.009666221	0.004557286
-0.003200327	0.001327321	-0.006997484	-0.005256009	-0.004396428	-0.006898927	-0.004345577	0.001389078	0.001135792	-0.003182441	0.002441841	-0.005019527	-0.00434262	-0.002939863	-0.006219893	-0.004864425	-0.010314142	0.011622443	0.011319504	0	-0.015976685	-0.006965283	-0.004307434	0.001490268	0.003999531	0.007576249
0.013230524	0.004759512	0.011109462	0.01307014	0.014386521	0.020751936	0.006640453	0.022619244	0.007238222	0.016931792	0.025071986	0.015179021	0.008280014	0.0065072	0.000296936	0.005849944	0.016717178	0.000608635	-0.001860466	0.011445873	0.007010289	0.017914004	0.004798533	0.007669836	0.010459279	0.027648264
-0.004325496	0.003158425	0.006502383	-0.004695973	0.004607811	0.002192362	0.005698205	0.01212535	-0.001353806	-0.00211288	-0.015646899	0.004364	0.005204497	0.00999692	0.028693266	0.006202719	-0.005689559	-0.016551964	0.010292392	0.019692174	-0.000381983	0.009470911	0.005264137	0.003691964	-0.005546909	-0.020128983
-0.020056263	-0.006064494	0.012156625	-0.010956359	-0.004118559	0.006543704	-0.009353097	-0.000334152	-0.007474938	-0.007398149	-0.002712218	9.64293e-005	0.003901633	0.026711322	-0.004823125	0.013714288	-0.009945786	-0.027952856	0.00459724	0.020748095	0.002797827	0.063244745	-0.001588563	-0.001966966	0.000530615	-0.034804005
-0.044542295	-0.013315759	-0.014144802	-0.006956354	-0.012179894	-0.020770615	-0.001167202	-0.010777197	-0.00296002	-0.000419795	-0.016949235	-0.012658206	-0.030133497	0	-0.015882341	-0.0248478	-0.000269988	-0.039010419	-0.011172155	0.022919261	-0.017503149	0.005891513	-0.013667639	0.004418808	-0.003050535	-0.005473152
0.005539554	0.004814249	0.001465355	-0.002720473	-0.012831469	0.000201049	-0.012469966	0.004728478	-0.014009013	-0.00615566	0.014030355	-0.005305831	0.009689745	0.011700316	0.013074166	0.002634087	0.002518014	-0.008758547	0.01666109	-0.019777811	0.031955156	-0.013970859	0.002352797	0.033247739	0.001726367	-0.003762123
-0.010384235	-0.013430213	-0.011677583	0.006411487	-0.001254587	-0.02285829	-0.001150351	0.018363385	0.01172472	0.002758533	0.019808954	0.005598747	-0.007521045	0.003990573	-0.001065158	0.009149685	0.00179594	0.019800224	0.005559782	0.014422539	0.017557099	0.010866598	-0.002600782	-0.006180055	0.017733802	-0.014056833
-0.002064616	0.001349277	-0.020850795	-0.019397446	0.016280769	-0.012672792	-0.001151676	0.020623467	-0.003892291	-0.014362435	-0.010278371	-0.010635131	-0.011089955	-0.010189317	-0.012893322	-0.004891349	-0.011999386	-0.03349766	0.001812872	-0.013487523	-0.01234469	0.005875163	-0.012101701	-0.011510437	-0.010209805	-0.018741274
0.032189813	0.000809323	0.020533285	0.010637384	0.026569109	0.007497907	0.012726106	0.0141569	0.020440853	0.015852121	0.061151475	0.017664568	-0.005391207	0.012961238	0.01667101	0.003918228	0.007504919	0.018215091	0.021600402	0.008103417	0.016502509	-0.009137615	0.010612497	0.019348915	0.010209805	0.031056957
0.009178759	0.01073611	0.004752108	0.01067552	0.029128417	0.009294621	0.004573105	0.011436308	0.006051861	-0.005321233	-0.009703551	0.013719481	0.005789402	0.002043884	0.010769304	0.003248932	0.004494467	0.03341431	-0.001774099	0.009443761	0.013217224	0.017638076	0.001737189	-0.080515601	0.008299728	0.021021425
-0.002487599	0.007977883	0.002840463	0.004492539	-0.00441967	0.013276734	0.007993081	-0.000630614	0.019364443	0.005321233	0.052071179	0.013724078	0.012921269	-0.001322036	0.00667223	0.007116158	0.000985819	0.015920217	0.002659969	-0.007645836	-0.004224495	0.017676534	-0.000496032	0.003837301	0.000643409	0.018077996
-0.00139368	-0.009311661	-0.006534593	0.000112055	-0.00346743	0.011296149	-0.004568863	-0.005386198	0.004373896	-0.007046971	-0.010908858	-0.006607662	0.01965235	0.001322036	-0.008107967	0.002578966	0.003488538	-0.005064612	0	-0.002234272	-0.006561294	0.000229384	-0.004475393	-0.004863675	0.003092737	0.009491166
-0.012848167	0.003200571	-0.009775872	0.000410762	0.015944271	-0.041784579	0.01539255	-0.003185205	-0.005251399	-0.002773927	-0.006732295	-0.004814305	0.023987444	-0.010261453	-0.00720977	-0.003542184	0.005343221	-0.016258714	0.012417661	0.012092439	0.011510787	0.005261364	0.000124587	-0.009285084	0.005262097	-0.003642847
-0.003640916	0.022917951	-0.019407617	-0.010206851	0.002979507	0.011025709	0.019123688	0.003502265	0.018905204	0.008979174	0.016037862	0.000772768	0.008429384	-0.006818485	-0.013500279	-0.001942075	-0.001600113	-0.010115315	-0.023100256	0.002207447	0.002156782	-0.017694994	-0.011149505	-0.01408668	0.001662251	0.009986071
0.009182489	0.005453485	0.004345471	0.003839788	0.004812065	-0.002070529	0.000218058	0.043815041	-0.000645744	0.038004192	0.048956713	0.012746349	0.004961866	0.008879217	0.006625958	-0.013015705	0.000266626	0.021537794	-0.021002631	0.007981401	0.004089616	-0.006611257	0.000125968	-0.006063426	-0.000896005	-0.005790039
-0.004024526	-0.008060437	-0.014632277	-0.011107867	-0.013078133	-0.000828921	-0.0017458	-0.01655314	0.007617802	-0.006381004	0.007281546	-0.006304691	-0.005397203	-0.008879217	-0.019023972	-0.014184809	-0.007945075	0.004330306	-0.011131083	-0.032204887	-0.012775191	0.021736216	-0.012293419	-0.006097295	-0.016242282	0.008261259
-0.011668222	-0.009973176	-0.002753761	-0.005906242	0.01011295	0.00103543	0.002866492	0.010761997	-0.002676139	0.004945701	-0.008494913	0.006875731	-0.017760673	-0.00698832	0.006218388	0.019998852	0.002237759	-0.001785767	-0.001850139	-0.00093713	-0.009007007	0.000228715	-0.000510204	0.020272102	-0.005083532	-0.009170224
0.027779483	-0.019437027	0.016952339	0.008259005	0.010439766	0.013380903	0.026041699	-0.00644337	0.000964721	0.020490557	-0.001895797	0.013987143	0.020245763	0.006255003	0.014360608	0.009590202	0.009523528	0.005464123	0.001850139	0.00093713	0.012647788	0.026293548	0.001784577	-0.066818121	0.018253563	0.023638992
-0.015906431	-0.00864156	-0.009698763	-0.011896278	-0.023556991	-0.019617045	-0.014257389	0.002765339	-0.015646501	-0.022772557	-0.00421765	0.002344997	-0.015130017	-0.011806803	-0.010236729	-0.013113543	0.001063154	0.020296691	0.023945949	-0.058017686	-0.010686822	-0.020706304	-0.018120396	0.001949716	0.057812997	0.001967403
-0.004751132	-0.005985286	-0.017341794	-0.000115077	-0.002778958	0.000207757	0.012102837	0.005203172	-0.00217736	-0.007003468	-0.023199571	-0.000469198	0.002956442	-0.010446557	0.003521506	-0.012691434	-0.011750151	-0.015376719	0.008187764	0.018569937	-0.007234777	-0.004701466	-0.009250278	-0.009500216	0.005352819	-0.011317073
0.010079498	-0.00218596	0.022693197	0.011442645	0.008081383	0.013051269	0.020625487	-0.006433518	0.000326733	0.009285467	0.017728383	0.004113141	0.00037679	-0.041087688	0.009522113	0.012562325	0.004199893	0.010901103	0.008910068	0.010831254	-0.001959771	0.010031486	0.002875443	0.009500216	0.004924493	0.005093027
0.036439983	0.006812945	0.012663192	0.003596377	0.00232187	0.026201783	0.022335297	-0.001227885	-0.000436122	-0.0057619	-0.010288157	0.00223743	-0.01016006	-0.000781861	-0.010304562	0.013179341	-0.000357421	0.007201938	-0.001775674	0.017646856	-0.000247173	-0.002661459	-0.011683756	0.002775942	0.04914319	0.011259904
0.008088203	0.002711602	-0.000645508	0.012094498	0.037859501	0.03293187	-0.00595431	-0.00215612	0.012134824	-0.016880577	0.004103256	0.009357379	0.008903541	-0.006670615	0.001660808	-0.002452961	0.005515768	0.030692024	-0.018032867	-0.013911707	0.012360717	-0.006684802	-0.00675723	-0.018189543	-0.011647377	0.012233617
0.012964855	0.006211748	0.007611937	0.023394174	0.004428298	-0.010921587	0.008076434	0.002463531	0.032526183	0.012127133	0.007355147	0.000460317	0.035388261	-0.004471926	0.018558701	0.021625596	-0.004623884	0.014293517	0.000904386	0.018025566	0.012812621	-0.000685225	0.014124715	0.011513635	0.007427191	0.01533634
0.03562726	0.004833644	0.007554433	-0.000510725	-0.000667167	0.007034864	0.001276917	0.003379656	-0.002714831	0.005757902	0.009434531	-0.008701647	0.012602295	0.003027314	0.000287126	0.01132694	0.003115347	-0.000827697	0.008202507	0.002272036	-0.014997245	0.001455542	0.00718347	-0.007284809	-0.009914669	-0.006286505
